Course,Term_Offerings,Campus,undergraduate_offered,postgraduate_offered,course_description,pre_requisites,course_uoc
CRIM2037,Term 1 2019,"Main Campus, Kensington",1,0,"In this course you will be introduced to a theoretical and policy-oriented consideration of how and why we punish criminal offending, particularly through the use of imprisonment. You will take an inter-disciplinary approach utilising law, history, sociology, and criminology. You will consider various theoretical contributions that have shaped our understanding of punishment including the work of Durkheim, Foucault, Weber, Marxist approaches, and David Garland. Finally, you will also examine contemporary law and public policy issues, including juvenile detention, women in prison, the imprisonment of ethnic and racial minorities, inequality and imprisonment, privatisation, torture, deaths in custody, the death penalty, and the impact of law and order policies on punishment.",Prerequisite: 24 units of credit at Level 1 including CRIM1010 or CRIM1011,6 Units of Credit
CRIM2038,Term 3 2019,"Main Campus, Kensington",1,0,"Subject Area: Criminology
In this course you will gain a critical understanding of how young people become involved in antisocial behaviour and offending over key developmental stages. You will critically analyse the multidisciplinary nature of risk factors contributing to young people’s involvement in antisocial behaviour and offending. Furthermore you will become familiar with a range of effective prevention and intervention programs and strategies to address antisocial behaviour and offending in young people.",Prerequisite: 24 units of credit at Level 1 including CRIM1010 and CRIM1011,6 Units of Credit
CRIM2041,"Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"Subject Area: CriminologyThis course can also be studied in the following specialisations: History; European Studies
This course examines the development of important institutions and procedures of criminal justice, and the debates they provoked from the 17th to the 19th century. Using early modern England as a focal point (but also referring to criminal justice in Europe), this course will introduce you to the major features of England’s criminal justice system. It asks: Why were so few criminals prosecuted and convicted in the 17th and 18th centuries? Why did punishments in this period – even for apparently minor crimes – seem to be so brutal and bloodthirsty? Why were executions carried out in public? We then consider some of the ways in which “reforms” were introduced during the 18th and 19th centuries: Why was the policy of transportation developed? What were the prison hulks? What changes were implemented in England’s prisons? How could the French Revolution’s famous innovation – the guillotine – be considered humane? Why did it take so long for the British to develop a professional police force?",Prerequisite: 24 units of credit at Level 1,6 Units of Credit
CRIM2042,"Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"Subject Area: Criminology
What causes crime? Who is more likely to offend and why? What can we do to prevent crime? How does criminological theory help us understand the current criminal justice system? This course builds upon your understanding of the major theoretical approaches to crime and criminal justice, and seeks to answer the above questions. Criminological theory will be critically examined for its utility in developing policy responses and understanding the historical and contemporary development of our understandings of crime, criminality and the criminal justice system. Similar to other social sciences, criminology is a reflexive discipline whereby part of the criminological enterprise is to critically examine criminology itself. We will look at theories that help us to understand what generates crime, how to prevent crime and how crime is best dealt with.","Prerequisite: 24 units of credit overall, including CRIM1010 or CRIM1011, and enrolment in a single or dual award Criminology and Criminal Justice program, or Criminology stream. Equivalent: CRIM3001",6 Units of Credit
CRIM3000,"Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"Subject Area: Criminology
This capstone course draws together key concepts, themes and debates in criminology and encourages the application of these to current issues. By the end of the course you will have a portfolio of knowledge concerning eight current themes within criminology, and a specific knowledge base of one particular topic of interest. Presentation skills will be strengthened and the ability to synthesis and critically review research will be tested. Through focusing on the identification of current issues, as well as mapping the scope, strengths and critique of crime and justice problems, you will gain an understanding of the work of criminologists in the real world.","Prerequisite: 72 units of credit overall, and enrolment in a Criminology major or a Criminology & Criminology Justice single or dual program",6 Units of Credit
CRIM3011,Term 1 2019,"Main Campus, Kensington",1,0,"Subject Area: Criminology
In this course you will map the evolution and adoption of crime prevention policy both within Australia and internationally in the context of broader social policy and shifting political landscapes. You will gain critical insight into the theory that underpins social and situational crime prevention as well as criminal justice interventions. You will also explore the challenges and benefits of crime prevention through application of theory in real world scenarios. Throughout the course consideration is given to the limited impact of crime prevention policy on complex criminal and social justice priorities such as Aboriginal over-representation in the criminal justice system and violence against women.","Prerequisite: 48 UOC overall, including 6 UOC at level 1 and 6 UOC at level 2 in Criminology. Or 84 uoc and enrolled in 4787 Social Work (Honours)/Law",6 Units of Credit
CRIM3012,Term 2 2019,"Main Campus, Kensington",1,0,"Subject Area: Criminology
In this course you will analyse issues of assessment, treatment and management of sexual offenders. You will take particular account of policy and legislative issues and developments at an international level and address wider issues of risk and sex offenders in the context of the risk society. You will also question the relationship between the assessment, treatment and management of sex offenders, and consider who it is appropriate to involve in this process. You will take a multi-disciplinary approach to understand the assessment, treatment and management of sexual offenders while considering issues around diversity throughout.","Prerequisite: 48 UOC overall, including 6 UOC at level 1 and 6 UOC at level 2 in Criminology. Or 84 uoc and enrolled in 4787 Social Work (Honours)/Law",6 Units of Credit
CRIM3015,Term 2 2019,"Main Campus, Kensington",1,0,"Subject Area: Criminology
This module draws on some of the material previously taught in the criminology elective Crime, Power and Human Rights (CRIM 2018). It provides an overview of the criminological debates about state crime as a means of discussing some of the wider concerns of critical criminology. The course introduces students to some of the issues associated with the establishment of an international system of criminal justice. It also introduces students to some of the contemporary research being undertaken by criminologists into organised human rights abuses committed by states. Topics covered include: war crimes; modern and colonial genocide; immigration detention; torture and rendition; natural distaster as state crime; the International Criminal Court and resistance to state crime.",Prerequisite: CRIM2021 or LAWS1022,6 Units of Credit
CRIM3019,Term 2 2019,"Main Campus, Kensington",1,0,"Subject Area: Criminology
Explores the theory and practice of restorative justice; that is, conflict resolution that involve victims, offenders and communities in a joint decision-making process rather than traditional legal and court-based responses. Assesses the strengths and limitations of restorative justice, and examines its application in a variety of settings from youth justice conferencing to in-prison restorative programs, to indigenous circle sentencing, to school and workplace bullying and to the global arena.","Prerequisite: 48 UOC overall, including 6 UOC at level 1 and 6 UOC at level 2 in Criminology. Or 84 uoc and enrolled in 4787 Social Work (Honours)/Law",6 Units of Credit
CRIM3020,Term 3 2019,"Main Campus, Kensington",1,0,"Subject Area: Criminology
In this course you will examine the conduct of criminal trials in Australia and other countries. Through court observations and comparative study, you will build a comprehensive understanding of the particular features of the trial in Australian jurisdictions. You will critically evaluate criminal justice and trial processes in other countries by focusing on a number of themes including: different trial processes; a comparison of the Australian, US, French, Chinese and Japanese criminal justice systems; juries; judges; the fair trial; child defendants; vulnerable witnesses; victims' rights; sexual assault trials; and law reform.","Prerequisite: 48 UOC overall, including 6 UOC at level 1 and 6 UOC at level 2 in Criminology. Or 84 uoc and enrolled in 4787 Social Work (Honours)/Law",6 Units of Credit
CRIM3022,Term 1 2019,"Main Campus, Kensington",1,0,"Subject Area: Criminology
Prisoners, community-based offenders, and other detainee groups exert huge, social, health and economic impacts on the community and pose significant challenges for society. Those in contact with the justice system endure some of the worst health outcomes in the community in terms of mental illness, substance misuse, traumatic brain injury and infectious diseases (e.g. HIV and viral hepatitis). Many of these can be attributed to the social determinants of health and lifestyle factors including injecting drug use, alcohol abuse, sexual risk behaviours, body piercing, tattooing and violence. Contact with the justice system, including incarceration, presents an important opportunity to intervene and improve health outcomes of hard-to-access populations.Significant overlap exists between public health and criminology in terms of offender rehabilitation as the criminogenic needs of this population are also public health priorities that operate in a complex legal, human rights, research, and policy environment. In this course you will learn about the complex health needs of those in contact with the justice system and the importance of these for offender rehabilitation. Experts in this field (e.g. a former prisoner, prison administrator, prison doctor and prisoner support worker) will present and discuss the challenges and controversies in prisoner and offender health (e.g. harm reduction strategies in prison, treatment of the mentally ill in the justice system), researching offenders, ethical dilemmas, health service delivery in prison, and prevention and intervention strategies. A visit to a prison will provide an opportunity to reflect on some of these issues.","Prerequisite: 48 UOC overall, including 6 UOC at level 1 and 6 UOC at level 2 in Criminology. Or 84 uoc and enrolled in 4787 Social Work (Honours)/Law",6 Units of Credit
CRIM3024,Term 3 2019,"Main Campus, Kensington",1,0,"In Issues in Drug Policy (CRIM3024) you will take a multi-disciplinary approach in the examination of Australian and international drug laws and policies, drawing on a wide range of historical, socio-legal, political and criminological research.  In part one you will focus on the historical process of criminalisation of drugs, with specific emphasis on the role played by the United States and the United Nations in the prohibition movement. In part two you will examine the consequences of drug prohibition with a focus on social justice issues. In part three you will examine harm reduction policies, law reform and alternative approaches to criminalisation. Main topics you will investigate throughout the course include: the history of Australian drug laws; criminalisation of drugs and the international prohibitionist regime; Australian drug offences; intersectionality of drug laws with other areas of law; issues of social justice concerning prisoners, public health, and drug addiction; and, alternatives to the criminal law for dealing with drug use and addiction.",Prerequisite: CRIM2021 or LAWS1022,6 Units of Credit
CRIM3025,"Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"Subject Area: Criminology and Criminal Justice
This course provides you with the unique opportunity to gain practical experience and deeper understanding of the criminal justice and related agencies. Aligned with UNSW’s emphasis on work-integrated learning, this course is a structured and supported work placement designed to give you practical experience in tackling criminal justice challenges through working with an criminal justice/related government or non-government organisation. This will be a one-of a kind experience to help you understand how criminal justice works in practice.
This course is only available to students enrolled in the Bachelor of Criminology and Criminal Justice Program (BCCJ) and students enrolled in the Criminology Major in the Bachelor of Arts (BA). Enrolment is by course authority and is subject to a selection process involving a written submission and interview. To be eligible to apply, you must:
have a minimum WAM of 75;have completed a minimum of 96 UOC overall including CRIM1010, CRIM1011, and CRIM2042be in good academic standing.
This course is taken in place of CRIM3000.","Prerequisite: 96 uoc overall including CRIM1010, CRIM1011, and CRIM2042, WAM 75 or above, and enrolment in the final year of a Criminology major, Criminology & Criminal Justice program, or component of the dual program. Consent required.",6 Units of Credit
CRIM4001,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,A 6 UOC thesis in Criminology to be completed as part of the 30 UOC of thesis component in the Honours Program. Students are also required to complete 18 UOC of coursework.,Prerequisite: Enrolment in the Criminology honours program,6 Units of Credit
CRIM4002,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,A 12 UOC thesis in Criminology to be completed as part of the 30 UOC of thesis component in the Honours Program. Students are also required to complete 18 UOC of coursework.,Prerequisite: Enrolment in the Criminology honours program,12 Units of Credit
CRIM4003,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,An 18 UOC thesis in Criminology to be completed as part of the 30 UOC of thesis component in the Honours Program. Students are also required to complete 18 UOC of coursework.,Prerequisite: Enrolment in the Criminology honours program,18 Units of Credit
CRIM4004,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,A 24 UOC thesis in Criminology to be completed as part of the 30 UOC of thesis component in the Honours Program. Students are also required to complete 18 UOC of coursework.,Prerequisite: Enrolment in the Criminology honours program,24 Units of Credit
CRTV9000,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
CRTV9050,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
CVEN0008,Term 1 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
CVEN0088,Term 1 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
CVEN1701,Term 3 2019,"Main Campus, Kensington",1,0,"This is an introductory course in techniques to analyse the environmental impact of corporations and economies in regions, using operations research, environmental material accounting and environmental risk assessment. Sustainability principles introduced in ENGG1000 will be quantitatively developed to enable the identification and control of significant environmental aspects in corporations and regions. Techniques may include game theory, simulation, life cycle assessment, ecological footprints, human health and environmental risk assessment.",No Prerequisites,6 Units of Credit
CVEN2002,Term 2 2019,"Main Campus, Kensington",1,0,"An introduction to the application of advanced analytical, statistical and numerical techniques to the solution of engineering problems relevant to civil and environmental engineers and surveyors. Review of analytical techniques. Addressing issues of variability and uncertainty in engineering. Descriptive statistics. Foundations of Probability. Random variables. Special distributions (discrete and continuous). Normal distribution, sampling distributions. Confidence Intervals. Hypothesis testing. Inferences for proportions, variances and means. Regression. ANOVA. Numerical solution of linear and non-linear equations; numerical differentiation and integration, finite differences; differential equations, boundary value problems, initial value problems and partial differential equations.",Prerequisite: MATH1231 or MATH1241.,6 Units of Credit
CVEN2101,Term 3 2019,"Main Campus, Kensington",1,0,"An introduction to construction systems and processes.  General Systems Theory.  Engineering problem solving.  Characteristics, selection and usage of plant and equipment, temporary works and specialist construction techniques.  Issues relating to the design, planning and management of construction operations.  Topics selected from: earthmoving, blasting and explosives, quarrying, dredging, drilling, dewatering, ground anchors, grouting, temporary works including scaffolds and formwork, concrete production, building construction using steel, concrete and masonry, compressed air and fluid power systems, cranes; construction site layout, organisation of personnel, materials procurement and handling, suppliers, subcontractors, equipment management, maintenance, estimating, work physiology and ergonomics, recycling, waste and environmental issues, sustainable construction.",No Prerequisites,6 Units of Credit
CVEN2303,Term 2 2019,"Main Campus, Kensington",1,0,This course introduces students to structural analysis and computer modelling of structures. Revision of Mechanics of Solids; the principles and requirements of structural analysis of indeterminate trusses and simple frames; structural idealisation; determinacy; principles of virtual work; the force method (flexibility analysis). Stiffness method (displacement method) of analysis for beams and frames; second order behaviour of frames; software applications; moment distribution applied to continuous beams and non-sway frames; limit analysis.,"Prerequisites: CVEN1300 and CVEN2301
(Pre-requisite only applicable to UG cohort taking this course).",6 Units of Credit
CVEN2401,Term 2 2019,"Main Campus, Kensington",1,0,"The course is presented as 2 strands. The first strand is concerned with transport planning concepts and fundamentals of traffic theory.   The transport planning component dwells on technical applications related to interactions among transport, land use and the environment. Topics include: introduction to four step transport planning process, transport network principles and their applications, transport demand models and sustainable transport strategies. The traffic theory component introduces basics of traffic engineering relationships, performance characteristics of roads, traffic management and delay computations in relation to unsignalised intersections and roundabouts. This strand which is allocated approximately 2/3 of teaching content is common for both Civil and Environmental Engineering students.
The second strand is specifically for Civil Engineering students. This strand relates to development of technical skills required to prepare geometric design of highways. It introduces the design and computation process of rural roads and intersections, including horizontal and vertical alignment of highways, cross-sections and earthworks.",No Prerequisites,6 Units of Credit
CVEN2402,Term 2 2019,"Main Campus, Kensington",1,0,"The course is presented as 2 strands. The first strand is concerned with transport planning concepts and fundamentals of traffic theory.   The transport planning component dwells on technical applications related to interactions between transport, land use and the environment. Topics include: introduction to four step transport planning process, transport network principles and their applications, transport demand models and sustainable transport strategies. The traffic theory component introduces basics of traffic engineering relationships, performance characteristics of roads, traffic management and delay computations in relation to unsignalised intersections and roundabouts. This strand is allocated approximately 2/3 of teaching content and is common for both Civil and Environmental Engineering students.
The second strand is specifically for Environmental students. This strand focuses on the environmental impacts of transport and sustainable development. Topics include: assessment of environmental and community impacts from traffic noise, vehicle emissions and air pollution. It also includes EIA of major transport projects, concepts of transport policy, international trends and sustainable transport.",No Prerequisites,6 Units of Credit
CVEN2701,Term 2 2019,"Main Campus, Kensington",1,0,"This course aims to provide an introduction to water chemistry and atmospheric chemistry, as a foundation for understanding both the natural processes in these environments and the effects of pollution on them.  It will build on the basic chemical concepts learned in CHEM1011 and will develop additional concepts as required, in order to describe the chemical processes occurring in aquatic and atmospheric systems.",Prerequisite: CHEM1011 or CHEM1031 or CHEM1811,6 Units of Credit
CVEN3031,Term 2 2019,"Main Campus, Kensington",1,0,"This course is about the doing of engineering design. It will help students develop their engineersmanship. The course will make students appreciate there is more to design than analysis and following codes, and that it is a creative and innovative process. Many parts of the civil and environmental engineering curriculums involve students learning mechanistic and law-like solutions to problems, guided by text books and design standards. This type of problem solving is important. But it is just as important for students to be creative and innovative in their problem solving. Rapid urbanisation around the world means problems are becoming more complex and unexpected requiring solutions for which text books and design standards are of limited use.",No Prerequisites,6 Units of Credit
CVEN3101,Term 3 2019,"Main Campus, Kensington",1,0,"This subject is an introduction to the general principles of the organisation and control of engineering operations. The subject starts by looking at early practitioners and theorists in the area, and applies their thinking to the organisation of construction projects. Key skills will be developed in time and resource planning - critical path networks, decision processes, and quality, safety and environmental planning and control systems including the phases of plan generation, control and continuous improvement. Additional issues considered include procurement systems, field operations and the potential impact of the contract on relationships, processes and outcomes. A part of the course addresses the organisation and control of continuous processes; topics include process design, simulation and modelling, process control and adaptive management. Finally the course also looks at the management of the firm including product development and marketing, engineering entrepreneurship and financial planning and control and engineering economics.",No Prerequisites,6 Units of Credit
CVEN3202,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"An introductory course to fundamentals of soil mechanics. Topics include: description of soil, basic phase relationships, clay mineralogy, confined and unconfined seepage, principle of effective stress, consolidation theory, compaction, stress distribution and settlement, Mohr circle, failure criterion, strength of soils, soil testing, stress-strain behaviour of soils and slope stability.",No Prerequisites,6 Units of Credit
CVEN3203,Term 3 2019,"Main Campus, Kensington",1,0,"This course covers two important areas of geotechnical engineering: geology and applied geotechnics. The geology section covers the earth and it's formation, rock types; their behaviour and properties and subsurface mapping. The topics in the applied geotechnics include: theoretical and presumptive bearing capacity of shallow foundations, allowable settlement and foundations on sand and clay, lateral earth pressures, retaining wall design, single axially and laterally loaded piles and pile groups, excavation and dewatering.",Prerequisite:CVEN2201 or CVEN3202,6 Units of Credit
CVEN3303,Term 1 2019,"Main Campus, Kensington",1,1,"A course on the design concepts and design of structural elements subject to bending, shear and combined bending and axial compression. Topics include: introduction to limit states design and codes of practice (design objectives; strength and serviceability limit states); loads and load combinations (permanent/dead, imposed/live and wind loads); design of structural steel tension members; Euler column buckling; design of stocky and slender compression members; design of laterally supported steel beams, laterally unsupported steel beams (lateral-torsional buckling in bending and shear strength); steel beam-columns (in-plane and out-of-plane failure); steel members subjected to biaxial bending; design of steel frames, steel connections and detailing (force and moment connections).","Prerequisites: CVEN1300 and CVEN2301
(Pre-requisite only applicable to UG cohort taking this course).",6 Units of Credit
CVEN3304,Term 2 2019,"Main Campus, Kensington",1,1,"A course on concrete materials and the design of reinforced concrete structural elements subject to bending, shear and combined bending and axial compression. These include: concrete materials (cements, aggregates and admixtures and hardened concrete properties) concrete mechanical properties, reinforcement types and properties; durability requirements; behaviour of reinforced concrete cross-sections in bending at both service and ultimate loads; ultimate strength analysis and design of cross-sections in flexure (singly and doubly reinforced, ductility); serviceability analysis and design of beams (cracked section analysis, deflection and crack control); ultimate strength in shear; bond anchorage and curtailment (simple and continuous beams and one-way slabs); short and slender concrete columns (interaction diagrams).","Prerequisites: CVEN1300 and CVEN2301
(Pre-requisite only applicable to UG cohort taking this course).",6 Units of Credit
CVEN3501,Term 1 2019,"Main Campus, Kensington",1,0,"The object of CVEN3501 is to introduce engineering hydrology and its application in water resources management and flood estimation. Topics discussed include hydrological cycle, climatology, atmospheric circulation, meteorological measurements, precipitation, interpretation of data, streamflow measurement, runoff components, hydrograph analysis, storm runoff and loss rates, rainfall estimation - IFD diagrams and design hyetographs, concepts of flood estimation, deterministic rational method, probabilistic rational method, time-area methods, unit hydrographs concepts, development of hydrographs using non-linear reservoir and kinematic techniques, groundwater, hydraulic conductivity, Darcy's law, intrinsic permeability, water potential, hydraulic head, unsaturated zone, aquifers, aquicludes, aquitards, steady state flow, transient flow, effective stress, transmissitivity, storativity, pump test interpretation.",No Prerequisites,6 Units of Credit
CVEN3502,Term 2 2019,"Main Campus, Kensington",1,0,"Assumed Knowledge: MATS1101To introduce students to the principles of public health engineering, water and wastewater treatment, water supply systems, wastewater disposal systems, stormwater systems, biosolids treatment and management, and water quality and contamination indicators.  As such the subject includes water sanitation and health, water supply and sewage systems, design period and flow estimation for water supply and sewerage works, water supply systems - collection, storage, transmission, treatment and distribution works, sanitary sewerage systems - gravity sewers, pumping stations and rising mains, self cleansing and slime control, stormwater systems â?? design period and flow estimation, quality estimation, WSUD and BMP approaches, water quality standards and methods of analysis, Chemical reactions, ionic equilibria, buffering, pH, Water pollution criteria, BOD, COD, Toxicity, Eutrophication, Oxygen balance and DO Sag curve, Biology related water quality and treatment, Introduction to treatment, Physical unit processes - screening, sedimentation (discrete, flocculent, hindered and zone settling), filtration, chemical unit processes - coagulation and flocculation, optimum coagulant dose, disinfection, chlorination, fluoridation, softening, desalination, Integration of processes for practical water treatment plant design, Biological treatment processes - Aerobic and Anaerobic processes, Integration of processes for wastewater treatment plant design, Secondary treatment - trickling filters, activated sludge, nutrient removal systems, sludge characteristics and quantities, Sludge/Biosolids treatment and disposal, Tertiary and advanced wastewater treatment processes, and Effluent reuse.",Prerequisite: CVEN2501.,6 Units of Credit
CVEN3701,Term 1 2019,"Main Campus, Kensington",1,1,"ASSUMED KNOWLEDGE CVEN1701This course builds on the introduction to EISs in CVEN1701 to provide details of EIS methods, and the ISO14001 Environmental Management System framework. It then provides an introduction to engineers on environmental law in Australia and NSW, focusing on planning law, and pollution laws. Environmental economics methods to account for environmental impacts in monetary terms, and the use of market mechanisms to achieve preferred environmental outcomes is covered at a level suitable for engineers.",Prerequisite: CVEN1701,6 Units of Credit
CVEN3702,Term 3 2019,"Main Campus, Kensington",1,0,"An introduction to waste management systems, from generation to treatment and disposal; including waste characterisation, waste minimisation, transfer stations, recycling facilities, composting and landfill design.  Contamination of receiving environments from poor waste disposal, including pollutant sources, spreading of contaminants in air and water, transport processes in rivers, estuaries, lakes and coastal waters.",No Prerequisites,6 Units of Credit
CVEN4002,Term 1 2019,"Main Campus, Kensington",1,0,"A project-based course undertaken by all students not proceeding to the award of honours. Working in groups of four, students undertake a major multi-disciplinary design project. Each group works on a unique project supervised by a member of the academic staff. The aim of the project is to provide students with the opportunity to work on real-world problems and to develop their creative design skills. The design project will provide students with the opportunity to integrate the material learnt in the various sub-disciplines of civil or environmental engineering. The objective is to develop the students' design, teamwork, managerial and self-directed learning skills.",Pre Req: 132UOC,6 Units of Credit
CVEN4003,Term 2 2019,"Main Campus, Kensington",1,0,"A second project-based course undertaken by all students not proceeding to the award of honours. Working in groups of four, students undertake a major multi-disciplinary design project involving discipline areas that are different from those dealt with in CVEN4002 Design Practice A. Each group works on a unique project supervised by a member of the academic staff. The aim of the project is to provide students with a further opportunity to work on real-world problems and to develop their creative design skills. The design project will provide students with the opportunity to integrate the material learnt in several sub-disciplines of civil or environmental engineering. The objective is to develop the students' design, teamwork, managerial and self-directed learning skills.",Pre Req: 132UOC,6 Units of Credit
CVEN4030,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course is the first of two parts and is undertaken prior to CVEN4031 Honours Thesis B. Successful completion of Parts A and B are required to obtain an honours degree. The honours thesis may describe directed research work on an approved subject and will be completed under the guidance and supervision of a member of the academic staff. The research may involve a directed laboratory or field investigation, analytical or numerical modelling, a detailed design, literature review or such other individual research project approved by the Head of School. Part A involves the satisfactory formulation of the project, completion of a significant part of the research and the development of the thesis outline. This course also contains the assessment of the industrial training components of the degree for Honours students. Students are required to complete a minimum of 60 working days of approved industrial training prior to the commencement of Stage 4, submit a report on this training before Week 4 of Session 1, Stage 4 and to present a seminar on their industrial training experiences at a specified time during Session 1.",Prerequisite: 132 units of credit completed and WA of 63.,6 Units of Credit
CVEN4031,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course is the second of two parts and is undertaken after the satisfactory completion of CVEN4030 Honours Thesis A. Successful completion of Parts A and B are required to obtain an honours degree. The honours thesis may describe directed research work on an approved subject and will be completed under the guidance and supervision of a member of the academic staff. The research may involve a directed laboratory or field investigation, analytical or numerical modelling, a detailed design, literature review or such other individual research project approved by the Head of School. Part B involves independently completing the research project and writing a thesis fully describing the problem, the nature of the work undertaken, the aims and objectives, the research methodology, the research outcomes, results and conclusions.",Prerequisite: CVEN4030.,6 Units of Credit
CVEN4032,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course is the first of two parts and is undertaken prior to CVEN4033 Higher Honours Thesis B. Successful completion of Parts A and B are required to obtain an honours degree. The higher honours thesis may describe a higher level directed research work on an approved topic and will be completed under the guidance and supervision of a member of the academic staff. The research may involve a directed laboratory or field investigation, analytical or numerical modelling, a detailed design or such other individual research project approved by the Head of School. All projects must include a literature review. Part A involves the satisfactory formulation of the project, thesis outline, completion of the literature review, commencement of a significant portion of the research, and a presentation of 'in progress' research to staff and peers.",Pre: 132UOC and Minimum WAM of 80,12 Units of Credit
CVEN4033,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course is the second of two parts and is undertaken after to CVEN4032 Higher Honours Thesis A. Successful completion of Parts A and B are required to obtain an honours degree. The higher honours thesis may describe a higher level directed research work on an approved topic and will be completed under the guidance and supervision of a member of the academic staff. The research may involve a directed laboratory or field investigation, analytical or numerical modelling, a detailed design or such other individual research project approved by the Head of School. Part B involves the completion of a significant thesis, completion of a research paper that is submission-ready to an international journal, and a research presentation to staff and student peers.",Prerequisite: CVEN4032.,12 Units of Credit
CVEN4040,Summer Term 2019,"Main Campus, Kensington",1,0,"This course is the first of two parts and is undertaken prior to CVEN4041 Research Thesis B. Successful completion of Parts A and B are required to obtain the equivalent of 12 UOC. Students must complete a Honours Research Thesis application form and submit to the School's office before the commencement of the semester enrolment.
The Honours Research Thesis may describe directed research work on an approved subject and will be completed under the guidance and supervision of a member of the academic staff. The research may involve a directed laboratory or field investigation, analytical or numerical modelling, a detailed design, literature review or such other individual research project approved by the Head of School. Research Thesis Part A involves the satisfactory formulation of the literature review, the definition of the research problem, completion of a significant part of the research and the development of a thesis outline.",Minimum WAM of 70 and completion of 132UOC,6 Units of Credit
CVEN4041,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course is the second of two parts and is undertaken after the completion of CVEN4040 Research Thesis A usually in the proceeding semester. Successful completion of Parts A and B are required to obtain the equivalent of 12 units of credit. 
The Honours Research Thesis may describe directed research work on an approved subject and will be completed under the guidance and supervision of a member of the academic staff. The research may involve a directed laboratory or field investigation, analytical or numerical modelling, a detailed design, literature review or such other individual research project approved by the Head of School. Part A involves the satisfactory formulation of the literature review, the definition of the research problem, completion of a significant part of the research and the development of thesis outline. Part B involves the review of the literature; execution of the research project; discussion and critique of the results; completion and submission of the thesis report and a presentation of the project results to peers.",Prerequisite: CVEN4040,6 Units of Credit
CVEN4050,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course is the first of two parts and is undertaken before CVEN4051 Thesis B, usually in the proceeding semester. The Thesis involves formulating the designs for and solution to open-ended civil and/or environmental engineering problems. The problems will be drawn from industry and will be multi-disciplinary involving application of material learnt throughout the undergraduate program and will require creative thought. The course will include the preparation of relevant professional documents. Part A involves the formulation of a project plan, project brief and documents and involves review of various literature.",Prerequisite: 132 UOCs needed to enrol into this course and BE Hons Programs only,6 Units of Credit
CVEN4051,Term 2 2019,"Main Campus, Kensington",1,0,"This course is the second of two parts and is undertaken after the completion of CVEN4050 Thesis A, usually in the proceeding semester. The Thesis involves formulating the designs for and solution to open-ended civil and/or environmental engineering problems. The problems will be drawn from industry and will be multi-disciplinary involving application of material learnt throughout the undergraduate program and will require creative thought. The course will include the preparation of relevant professional documents.  Part B involves the satisfactory preparation and submission an individual thesis addressing the project plan defined in Thesis A.",Prerequisite CVEN4050,6 Units of Credit
CVEN4102,Term 1 2019,"Main Campus, Kensington",1,1,"Most engineering work fits within what is broadly referred to as operations and projects.  For example an earthmoving operation may involve trucks cycling between an excavator and some dump point; an engineering project may involve the design, construction and commissioning of infrastructure.  Operations tend to be ongoing but can be time limited, while projects have a defined time frame.  The course will cover issues to do with resources (materials, equipment, people), cost and time in engineering operations and on engineering projects.  Examples will be chosen to highlight efficient practices and methods adopted in engineering operations and on engineering projects.",Prerequisite: CVEN3101.,6 Units of Credit
CVEN4103,Term 3 2019,"Main Campus, Kensington",1,1,"The majority of engineering work is procured through contracts, within an array of delivery methods.  The course examines the relationship between tenders and contracts and the various popular forms of delivery methods.  The course covers the formation and documentation involved in contracts, the commercial aspects of contractual agreements including payment types and conditions of contract, the contractual and administrative connections of project delivery, and dispute avoidance and resolution.",Prerequisite: CVEN3101.,6 Units of Credit
