Course,Term_Offerings,Campus,undergraduate_offered,postgraduate_offered,course_description,pre_requisites,course_uoc
PLAN7146,Term 1 2019,"Main Campus, Kensington",0,1,"The course exposes students to economic theory and applies that knowledge to assist the student's appreciation of the economic imperatives which drive and shape urban development.  Interest in this course focuses on both broader spatial-economic considerations which shape our understanding of how the city ‘works’ in terms of competing pressures on land use, concepts of supply and demand, location theory, opportunity costs and marginalism. Insight is drawn from both economics and critical urban theory to explore the role of planning in the context of market operation, considering both efficiency and equity based rationale for potential intervention and what those interventions might and should look like. The second strand of this course looks in detail at the processes involved in land and property development in market economies in the context of government supervision of regulatory and approval processes. Through a range of case studies and drawing upon industry expertise, students are introduced to economic feasibility models to consider development from the perspective of all stakeholders involved, building greater awareness of the risks, costs and considerations shaping process. Topics include the nature and purposes of property development, real property law, development economics, the regulatory context, and taxation issues.",No Prerequisites,6 Units of Credit
PLAN7147,Term 1 2019,"Main Campus, Kensington",0,1,"Planners draw upon a range of concepts and perspectives in order to generate progressive outcomes and 'broker' solutions that respond to multiple stakeholder interests. As foundations to this broad remit, there are a number of core skills and techniques that shape the planners' task. This course is intended to introduce and build those foundation skills - from awareness of urban information and data resources through to key analytical techniques and approaches. The course provides planning students and practitioners with an effective tool kit of skills and techniques that will assist in their broader understanding of what planners actually do as a planner.",No Prerequisites,6 Units of Credit
PLAN7148,Term 2 2019,"Main Campus, Kensington",0,1,"Strategic planning is a dynamic, analytical, and interdisciplinary process. It encapsulates the principal mechanisms whereby planners understand, create, and care for, places and addressing the core challenges and opportunities faced by urban environments and their communities – both existing and future. Strategic spatial planning within the university classroom is where the practical, applied nature of the discipline is critically interrogated through a more conceptual, theoretical and critica lens. The key drivers of change within our cities, for example housing supply and affordability, urban renewal, urban justice, infrastructure and transport, are unpacked, and the tensions that shape how decisions get made – or not – understood through the complex lens of urban governance and how planning – and planners – engaged with those we plan for. As planners we are interested in the inherently spatial dimensions of these urban processes, recognising that collective efforts to influence land use change and behaviours of urban stakeholders take place at different geographical scales, and impact on different groups in different ways.",No Prerequisites,6 Units of Credit
PLAN7149,"Term 1 2019, Term 3 2019","Main Campus, Kensington",0,1,"Research is a fundamental underpinning to urban planning both as a discipline and practice, and preparation of a Planning thesis acts as the primary capstone activity for students completing the Master of City Planning. It enables students to deepen knowledge in an aspect of planning and urban studies and demonstrate capacity to develop and evaluate arguments, perform critical analysis and synthesis and apply creative thinking to complex problems. The focus of the research is determined by the student, and will have been initially developed through the preparation of a research proposal and literature review as part of BENV7020. Students are assigned a supervisor, who will offer advice and provide feedback throughout the research process and thesis preparation. Students are expected to undertaking primary fieldwork, and put into practice core research and analysis skills developed throughout the degree. Preparation of a 12-15,000 word thesis also build students’ capacity to recognise and demonstrate the importance of coherence, logic, structure, relevance and accuracy in written outputs, presented in a creative and compelling way.",Pre-requisite: BENV7020,12 Units of Credit
PLAN7156,Term 1 2019,"Main Campus, Kensington",0,1,"The Housing Policy and Finance course will enable students to gain a broad understanding of the operation of Australia's contemporary housing system; the key agencies and their roles; how housing markets function; and the main subsidy, tax policy and regulatory measures that impact on the housing system. Students will become familiar with the key demographic, political, cultural and economic factors shaping housing policy, and with broader perspectives on the policy making process. Framing themes running through the course will include system governance and the distributional consequences of housing systems. With the exception of Indigenous housing, the course remit will be limited to metropolitan Australia. Throughout the course, however, Australian policy frameworks and mechanisms will be considered within an International comparative context. This course will be offered in an intensive mode.",No Prerequisites,6 Units of Credit
PLAN7157,"Term 1 2019, Term 2 2019","Main Campus, Kensington",0,1,"Engaging Communities focuses on opportunities and challenges at the heart of 21st century policy and planning issues. The urban practitioner's role has always been instrumental in working through the complexity of a pluralistic society with different opinions, needs, preferences and different levels of power which influence urban change. Addressing these complexities is now the central aim of most government authorities which are seeking new ways of engaging communities - consulting, involving, collaborating and partnering with the general public and stakeholders. This course offers a theoretical underpinning for a very practical approach to designing and delivering public and stakeholder involvement processes. Drawing on contemporary urban policy challenges and reforms, students will be introduced to best practice engagement processes and novel insights into the application of engagement techniques from leading urban policy academics and practitioners and through executive-type peer learning.
This postgraduate elective course provides a theoretical basis for Built Environment postgraduate coursework programs, especially MPLAN and MUPS students.",No Prerequisites,6 Units of Credit
PLAN7320,Term 3 2019,"Main Campus, Kensington",0,1,"The Housing Management and Markets course will enable students to gain an understanding of the rental housing and strata management industry. As regards 'housing management' the course will concentrate on 'managed housing'; that is the 'professionally administered' part of the housing market. This will entail a focus on multi-occupied residential buildings (the strata sector), on market rental dwellings under professional real estate management, and on affordable rental housing run by social landlords (primarily state governments and not-for-profit community housing providers). The husbandry of owner occupied housing and mum-and-dad-investor-managed market rental housing will therefore be largely outwith the course remit. Students will learn about 'housing management industry' structure, about rental and strata property law, about the property and tenancy management practice, and about rental property investment practice. They will also become familiar with analytical methods applicable to property investment and market performance. Framing themes running through the course will include business practices and technological developments impacting on the efficiency and effectiveness of housing management practice, as well as on the housing system more broadly. While the coverage will focus primarily on Australian policy frameworks and industry practices, where possible these will be considered within an international comparative context.",No Prerequisites,6 Units of Credit
PLAN7321,Term 3 2019,"Main Campus, Kensington",0,1,"Implementing urban regeneration projects exposes students to real-world regeneration activity in practice. Historical and recent initiatives, programs and programs will be critically assessed - often drawing upon the expertise of policy makers and practitioners directly involved in their design and delivery - before students focus on a specific project or initiative. Students will explore the realities of evidence-based policy design and development including options appraisal, the roll out of programs from a political, governance and financing perspective, the day-to day-operation of renewal and project management, and the importance of monitoring, evaluation and review. Throughout students will build an understanding of the stakeholders involved, how decisions get made, and who s affected by those decisions. The resulting skills set seeks to encourage students to recognise the importance of creative, strategic thinking in addressing complex urban issues, alongside the need for pragmatic and realistic frameworks for delivering change on the ground.",No Prerequisites,6 Units of Credit
PLAN7330,"Term 1 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
POLS5100,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,1,"In this work integrated learning experience you will apply and extend your theoretical knowledge and practical research, communication and collaboration skills in a professional environment.  You will be placed part-time with a research institute, an international organisation, a non-government organisation, a government agency or a member of parliament (usually one day per week for 10-12 weeks). During this time, you will complete a research project negotiated with the workplace supervisor. Successful completion of the internship is dependent on the fulfilment of a contract that will be jointly negotiated between the internship director, workplace supervisor and you, the student. Your work placement will be supplemented with workshops at UNSW which focus on policy-making processes and reflective, professional practice.","Prerequisites: 18 units of credit, WAM of at least 75, and enrolled in a Master of International Relations or Master of International Law and International Relations. Consent required",6 Units of Credit
POLS5102,Term 3 2019,"Main Campus, Kensington",0,1,"Australia finds itself in a rapidly changing and uncertain international environment, presenting foreign policymakers with a number of key issues, challenges, and risks to address. In this course, you will consider some of the main themes and issues in contemporary Australian foreign policy. The course begins with an exploration of the foundations of Australia’s foreign relations, including the formulation and implementation of foreign policy, national identity, and the extent to which Australia can be described as a ‘Middle Power’. You will then look at some of the key issues in Australian foreign policy. These include Australia’s evolving relationships with traditional allies, its management of relations with rising powers, national security, immigration, and Australia’s participation in the global economy.",No Prerequisites,6 Units of Credit
POLS5120,Term 1 2019,"Main Campus, Kensington",0,1,"Examines different and competing perspectives on international relations; analyses the key structures and processes of global politics and explores selected current issues. The course provides an examination of theoretical traditions in International Relations, and a survey of the historical evolution of the global system. It also examines the role of the nation-state, the nature of conflict in contemporary world politics, global governance, the global economy, the importance of identity in world politics, human rights, and globalization.",No Prerequisites,6 Units of Credit
POLS5121,Term 2 2019,"Main Campus, Kensington",0,1,Examines the role of international organisations in global politics. Explores the effectiveness of security arrangements at the regional and global levels. Analyses the roles of international organisations in global economic governance. Evaluates the relevance of international organisations in providing solutions to the social and humanitarian challenges facing humanity at the beginning of the 21st century.,No Prerequisites,6 Units of Credit
POLS5122,Term 3 2019,"Main Campus, Kensington",0,1,"This course provides a theoretically grounded introduction to the evolution of a global economy. It pays particular attention to examining the drivers, dimensions and dynamics of economic globalisation, and to analysing the implications of this complex process for the distribution of wealth and power in the international system. The course contributes to an enhanced understanding of the relationship between the political and economic spheres of social life, and of why this understanding is important.",No Prerequisites,6 Units of Credit
POLS5125,Term 2 2019,"Main Campus, Kensington",0,1,"International law plays an integral role in the system of international politics. This course challenges you to analyse that role and the major interpretations of that role. The content covered includes topics such as: the core principles and concepts of international law; distinguishing a political from a legal interpretation of a multilateral treaty, consent and verification; the operation of the International Court of Justice and the relationship between foreign policy formulation and international law. This is an International Relations course focussing on the interaction of law and politics. It is not a Law course. No prior knowledge of international law is required.",No Prerequisites,6 Units of Credit
POLS5127,Term 2 2019,"Main Campus, Kensington",0,1,"For those interested in the future of regional security in the Asia-Pacific and international relations, cultivating an understanding of China and its foreign policy is imperative. This course offers you the opportunity to study China as a global power in the making. Focusing on China’s evolving engagement with the post-Cold War regional order, you will explore how China’s 'rise' as a great power over the past three decades has profoundly impacted both regional and global security. You will be provided with the analytical and theoretical tools to critically examine Chinese foreign policy, and gain insight into policy debates on whether China is fundamentally a status quo or revisionist power.",No Prerequisites,6 Units of Credit
POLS5129,Term 1 2019,"Main Campus, Kensington",0,1,"This course examines the foreign policies of a number of influential powers, including the United States, China, India, Britain and France, from 1945 to the present. In doing so, it focuses on the problems, threats and challenges that confronted these powers during the Cold War and in the period following the collapse of the old bipolar system; it assesses how these powers perceived these problems, threats and challenges, how they reacted to them and what policies they put in place to offset them. Hence, it also discusses the processes, the institutions and the actors involved in foreign policy making at national level. In addition, this course not only analyses the geopolitical, military, economic and domestic constraints under which these powers acted, but it also considers the economic and military capabilities they relied on in pursuance of their foreign policy objectives. Last but not least, it considers important developments in world politics of the 20th century such as the world wars, the changing world economy, the Cold War, decolonization and conflict in the developing world, European integration and contemporary trends following the end of bipolarity. The course is specifically designed for those postgraduate students who are interested in contemporary diplomacy and statecraft, and who are keen to understand how the world's major powers sought to pursue their national interests in a highly complex post-war international system.",No Prerequisites,6 Units of Credit
POLS5130,Term 1 2019,"Main Campus, Kensington",0,1,"This course conceptualises and contextualises international security and peace through the lens of the academic discipline of International Relations. The goal is to equip you with the knowledge of different approaches, competing paradigms, and theoretical debates relevant to understanding the real-world security issues unfolding in the contemporary international politics. The first part of the course explores the traditional approaches to international security and examines such pivotal international issues as the rise of China and the transformation of the global power structure, Russia’s foreign policy resurgence and implications for the trans-Atlantic security, the spread of nuclear weapons and the North Korean nuclear crisis, the geopolitical dynamics surrounding the South China Sea dispute, the survival of small and middle powers amongst great power confrontation, and other issues. The second part of the course shifts the focus to the non-traditional/human security threats in the 21st century with special emphasis on ethnic and civil conflicts, terrorism, environmental degradation and climate change, cyber-security, and other issues falling under the category of non-traditional security.",No Prerequisites,6 Units of Credit
POLS5131,Term 2 2019,"Main Campus, Kensington",0,1,"This course introduces you to the key concepts, unifying themes, trends, central actors and issues (causes and strategic responses) in the study of insurgency and terrorism in the 20th and 21st Centuries, but with an emphasis on the evolution of the phenomena since the end of the Cold War. In doing so, the course reflects on some of the historical and more enduring forms of political violence—asymmetric and irregular warfare—which draw attention to the underlying and fundamental causes of rebellion/terrorism and responses to it. You will explore how non-state armed groups organise themselves, extract resources, deploy violence, attract recruits, and both fight and negotiate with states. You will also explore the nature and challenge of global terrorism across levels of analysis, focusing on the responses and strategies of both non-state and state actors. This course utilises perspectives and knowledge drawn from international relations, political science, history, terrorism and counter-insurgency studies to examine, in a holistic manner, the phenomenon of contemporary political violence.",No Prerequisites,6 Units of Credit
POLS5132,Term 1 2019,"Main Campus, Kensington",0,1,"Both within and outside the discipline of International Relations, there is today an acute awareness both of the need to take gender seriously and the importance of facilitating the transfer of knowledge between academics, practitioners and policymakers. POLS5132 explores the contributions and insights offered by feminist and gender scholars of global politics. You are asked to reflect on what it means to recognise gender in the structure, practice and theorising of global politics, exploring core subjects in the study and practice of International Relations through a gender lens. Taking this approach allows you to interrogate gendered structures of power and practice, analyse differences or similarities among masculine, feminine and fluid subjects in their experience of global politics, and critically assess the kinds of problems presented by efforts to theorise the body in global politics. Throughout, you will be encouraged to develop an informed awareness of specific issues relating to broader concerns in global politics, including race, postcolonialism, economic development, globalisation, security, conflict, peace and postconflict reconstruction. You will become familiar with the academic literature that constitutes the field of feminist International Relations and will gain insight into key debates such as those about theory and practice, scholarship and education and academia and policymaking as they relate to gender and global politics.",No Prerequisites,6 Units of Credit
POLS5160,Term 1 2019,"Main Campus, Kensington",0,1,"This course examines the dynamics of the Israeli–Palestinian conflict and its place in global politics and the politics of the Middle East. You will gain an appreciation of the historical context and events that have shaped the conflict, as well as knowledge of the different — and competing — theories that explain it. You will investigate topics such as Zionism and the rise of Arab and Palestinian nationalism, the Arab–Israeli wars, Israeli and Palestinian politics, and Palestinian resistance. Topics will also include the peace process, the Arab uprisings and their impact on the Israeli–Palestinian conflict, the Gaza wars, and future visions for Israel/Palestine.",No Prerequisites,6 Units of Credit
POLS5161,Term 3 2019,"Main Campus, Kensington",0,1,"What are the legacies of colonialism in the international system? What - if any - measures can developing countries take to redress power imbalances in the contemporary political order? In this course, you will explore these and other questions related to developing countries and the ways in which they are affected by, and negotiate, issues of sovereignty, human rights, development, democracy, global trade and aid, amongst others. In doing so, you will investigate the utility of competing perspectives on understanding developing countries within the discipline of International Relations.",No Prerequisites,6 Units of Credit
POLS8301,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
POLS8302,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
POLY3000,Term 2 2019,"Main Campus, Kensington",1,0,"Polymer and their manufacture play a very important part in our daily lives and the technologies that we use. This course will leads the student to an in-depth understanding of the chemistry and physics of polymers via interactive lectures, tutorials as well as hands on lab classes. We will cover fundamental polymer chemistry, i.e. polycondensations, polyadditions, ionic polymerizations and free radical polymerization, and learn what strategies are at our disposal to generate simple and complex macromolecular architectures including statistical and block copolymers as well as star and comb structures. In addition, the student will learn how knowledge of polymerization kinetics allows for a prediction of polymer molecular weight distributions. The polymer physics segment of the course will allow the student to develop an understanding of the physical properties of polymers in relation to their chemical structure.This course replaces POLY3011, POLY3012.Textbook: Odian, G, Principles of Polymerization, 3rd Ed., Wiley.",Pre-requisites:  CHEM2021 or CEIC2004,6 Units of Credit
PPEC1001,Term 1 2019,"Main Campus, Kensington",1,0,"This course introduces the disciplines of Philosophy, Politics and Economics, and more specifically the synergies and tensions surrounding their distinctive approaches to knowing the world. The major challenges facing policymakers today – from inequality to geopolitical instability – are at once political, economic and philosophical. How these challenges are understood and addressed rest on ideas and methods developed by foundational thinkers in Philosophy, Politics and Economics, and especially by those whose thought embraced these three disciplines. In this course, you will study the ideas and methods of these three disciplines, and the critical interactions between them, in order, firstly, to identify their central role in contemporary public debates, and, secondly, to assess their relevance to current problems, questions and challenges. Through the analysis of specific case studies, you will engage with the multidimensional nature of global challenges, and will consider the desirability and difficulty of multi-disciplinary approaches to addressing them.","Prerequisite: Enrolment in a Politics, Philosophy and Economics program",6 Units of Credit
PSCY9902,Term 2 2019,"Main Campus, Kensington",0,1,"This course will provide an understanding of mens rea and the defences to a criminal charge; intent; insanity, diminished responsibility and infanticide: legal aspects criminal responsibility; automatism; some medicolegal consequences of hypoglycaemia; and amnesia. Relevant Australian and 'western' case law will be covered in this course. There will be an introduction into various relevant aspects of criminal responsibility in U.K., Canada, United States and Europe. Topics include: the psychiatrist, psychologist and mental health practitioner as an expert witness; the written mental health / psychiatric court report; mitigation, sentences and prognosis, and; fitness to stand trial and plead, mutism and deafness.",No Prerequisites,6 Units of Credit
PSCY9903,Term 3 2019,"Main Campus, Kensington",0,1,"The course will provide a broad overview of: theories of aggression; crimes of violence; the clinical assessment of dangerousness; dangerousness: a review; homicide; infanticide and filicide; family violence: review of the literature; family violence: clinical aspects; brief overview of sexual violence; mass media and violence; victims of violent crime; bereavement and loss; suicide; sieges and their aftermath; interrogation and torture; multiple-victim killers; psychopathology and treatment of psychotic aggression; violence in hospital, management of violence and seclusion; risk assessment and management for criminal, physical and sexual recidivism.",No Prerequisites,6 Units of Credit
PSCY9911,Term 2 2019,"Main Campus, Kensington",0,1,"Topics include: schizophrenia, mood and other psychoses; the psychopathology of offending; the phenomenology of mood; anxiety; dissociative disorders; senile dementia and crime; organically determined mental illness; mental retardation and crime; mental retardation: clinical aspects and management; impairments, disabilities and handicaps: assessments for court; borderline personality; psychopathic (sociopathic) personality; the psychology of personality disorders; other types of personality; homelessness and vagrancy; psychotherapy, psychopharmacology and management for conduct disorders.",No Prerequisites,6 Units of Credit
PSCY9913,Term 1 2019,"Main Campus, Kensington",0,1,"This course covers the clinical assessment of the paraphilic disorders; a comprehensive understanding of the paraphilic disorders including exhibitionism, sexual sadism, paedophilia, zoophilia, necrophilia, voyeurism, frotteurism; those paraphilic disorders or criminal sexual behaviours involving activities which would bring these individuals to the attention of authorities such as transvestism or cybersex; incest; rape, biological and psycholosocial sex offender treatments; risk assessment and risk management of these offending behaviour or paraphilic disorders.
On completion of this course, students will be able to:
*  Explain the varying definitions, terms and diagnostic criteria of various paraphilic disorders, their sub-categories and types of criminal behaviours.
*  Deploy a sound knowledge of the possible aetiology and clinical presentation of disordered and criminal sexual behaviour when workiing in forensic, social, legal, welfare, psychological, mental health and other professional contexts.
*  Discuss the forensic, legal, social, psychological implications for sex offenders.
*  Use specialist knowledge about assessment, treatment and management in cases involving exhibitionism, sexual sadism, child molestation, fetishism, rape, voyeurism, frotteurism and sexual masochism, amongst other sub-categories.
*  Assess the risk of sexual, violent and criminal re-offending of general sex offenders and different types of sex offenders.
*  Discuss and evaluate a range of sex offender treatments, modalities and management interventions.",No Prerequisites,6 Units of Credit
PSCY9915,Term 3 2019,"Main Campus, Kensington",0,1,Topics in this course include: compensation for psychiatric disability; reports for compensation after injury; wills and legal capacity; wardship and guardianship; contract and tort; consent to treatment; marriage and divorce.,No Prerequisites,6 Units of Credit
PSYC1001,"Term 1 2019, Term 2 2019","Main Campus, Kensington",1,0,"This course introduces key conceptual, theoretical and methodological underpinnings of psychology as a basic science, with emphasis on the social bases of behaviour. After an initial review of the historical foundations for the scientific study of human behaviour, several specific topics related to the social aspects of human behaviour are discussed.  Specific topics covered in this course include: development, theories of personality, theories of consciousness, and social influences on behaviour. In addition, training in the methods of psychological inquiry and in the critical evaluation of research.",Term 2 = Prerequisite: Enrolment in a Social Work program,6 Units of Credit
PSYC1011,Term 2 2019,"Main Campus, Kensington",1,0,"This course introduces the content and methods of psychology as a basic science, with emphasis on the biological bases of behaviour. Specific topics covered in this course include: perception, memory and cognition, animal learning, psychobiology, and abnormal psychology. After describing the basic phenomena within an area, the goal will be to explore the neural bases of these behaviours.",None,6 Units of Credit
PSYC1021,Term 1 2019,"Main Campus, Kensington",1,0,"This course explores how psychological concepts, theories and research findings can be applied to everyday life and changing human behaviour. The main emphasis is on the concept of psychological literacy and ""how to think like a psychologist"". Topics include psychology as a scientific discipline, an overview of areas such as clinical, organisational and forensic psychology, critical and creative thinking in psychology, and specific areas of public concern such as health-related behaviour, where psychology has a major contribution to make.  The practical component focuses on developing graduate attributes such as research and communication skills.
Note: Restricted to students enrolled in program 3432 Bachelor of Psychology.",Restricted to students currently enrolled in program 3632 Psychology (Honours) or 4721 Bachelor of Psychology (Honours) / Law,6 Units of Credit
PSYC1022,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course deals with transdisciplinary issues pertinent to the understanding and treatment of drug addiction. Topics include: historic origins of drugs; manufacture, global distribution and black market economics; epidemiology of population uptake; biomedical harms; neuropharmacological actions; effects on learning, motivation, cognition and behaviour; psychiatric comorbidity; individual differences in vulnerability; brain mechanisms of reward and impaired cognitive control; treatment by behavioural interventions and pharmacotherapy; prevention by education; prohibition by criminal justice; and the role of scientific evidence in government policy. The course will provide a broad understanding of drug use and the systems in place to counteract it.",No Prerequisites,6 Units of Credit
PSYC1023,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course provides a contemporary overview of human mental disorders. It will address questions such as What is “abnormal”? What causes mental illness and how do we treat them? Each week, students will explore a different mental disorder (e.g. depression, anxiety, eating disorders, schizophrenia) and discuss the symptoms, causes and treatment of these illnesses. Students will also learn about the scientific theories that attempt to explain psychopathology as well as recent breakthroughs in our understanding and treatment of mental disorders.
This course is appropriate for students with and without a background in science and is taught entirely online through Moodle. The final exam will be held on the Kensington campus (i.e. not on Moodle) during the official exam period.",No Prerequisites,6 Units of Credit
PSYC1024,"Summer Term 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course will provide a comprehensive overview of some of the most common mental disorders including the mood disorders (e.g. depression) and anxiety disorders. Students will learn about psychology as a science and how psychological research is performed (including animal and human studies). We will then examine how the findings from this research informs the clinical description and treatment of psychological disorders. There will be a strong emphasis on the role of environmental stress factors in the development and maintenance of depression and anxiety. Students will also explore, apply and reflect on practical strategies for managing stress.
This course is appropriate for students with and without a background in science and is taught entirely online through Moodle. The final exam will be held on the Kensington campus (i.e. not on Moodle) during the official exam period.
N.B. This course is not a treatment program for mental health disorders and should not be viewed as a substitute for professional intervention.",No Prerequisites,6 Units of Credit
PSYC1025,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"How can knowledge of psychology help you to be a better manager, employee or employer? This course will examine the ways that industrial and organisational psychology is applied in the workplace. The course will examine research methods used to improve employee well-being and organisational productivity in areas such as recruitment and selection, Personality and preferences at work, Workplace Emotions and Assessment, Motivation at Work, Team Roles and Dynamics, Conflict resolution, leadership and organisational culture and change. Note: This course is taught entirely online using the e-learning Moodle site (https://student.unsw.edu.au/moodle), although the final exam may be conducted on campus.",No Prerequisites,6 Units of Credit
PSYC1027,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course provides an introduction to forensic psychology – the application of psychological knowledge to issues related to the legal system. The course will follow an offender through the criminal justice system, from the offence and pre-trial right through to court, conviction, punishment, sentencing, and finally to treatment and release. Some of the topics covered include: theories of offending, punishment, eyewitness memory, mental health assessments, expert evidence, jury decision making, the effectiveness of treatment programs for offenders, mental illness and offending, and the rehabilitation of offenders. Students will attend court, where they will get first-hand experience of the criminal justice system in action. On completion of the course students will have an appreciation of some of the ways psychologists interact with and can contribute to the criminal justice system. This is an online course. All course content is delivered through Moodle. However, the court observation assignment requires students to attend court IN PERSON and the final exam will be held IN PERSON and ON CAMPUS (i.e., not on Moodle).",No Prerequisites,6 Units of Credit
PSYC1031,Term 2 2019,"Main Campus, Kensington",1,0,"This course has flipped classroom (FC) delivery, where instead of attending two lectures, you are expected to undertake a minimum of 2 hrs work prior to each practical, where very experienced lecturer/tutors will engage interactively with you and the material. This course offers an introduction to the scientific research, theory and application concerning “resilience” as a key factor in life and learning success and wellbeing.",No Prerequisites,6 Units of Credit
PSYC1062,Term 1 2019,"Main Campus, Kensington",1,0,"The subject matter of this course covers theories and research regarding the science of self-optimisation (e.g. time management, study skills, emotional regulation), and provides students with opportunities to improve self-management capacity that could help them survive, and thrive, in university and beyond. Self-management is the capacity to work effectively toward meaning goals, and to be flexible in the face of setbacks. The course is open to all students as a general education offering, and its online delivery mode will allow for some time/place flexibility while learning.",No Prerequisites,6 Units of Credit
PSYC1111,Term 3 2019,"Main Campus, Kensington",1,0,"This course provides students with knowledge of the characteristics of the scientific approach in general, and experimental methodology, design and data analysis in psychology in particular. It provides a comprehensive foundation in critical thinking, enabling students to design and plan research, conduct basic statistical analysis, scrutinise and critically evaluate published research, discriminate between evidence-based information and pseudoscience, and effectively communicate statistical and research data in variety of formats and contexts. A significant amount of the course content will be delivered online via Moodle (https://student.unsw.edu.au/moodle), allowing students to interact with course material and assess their knowledge at their own pace.",No Prerequisites,6 Units of Credit
PSYC2001,Term 1 2019,"Main Campus, Kensington",1,0,This course deals with the basic principles of research design and provides an introduction to inferential data analysis procedures.,"Prerequisite: PSYC1001, PSYC1011, PSYC1111: Exclusion: GENS9003, GENS9004, GENS9005, GENS9007, GENS0005",6 Units of Credit
PSYC2061,Term 1 2019,"Main Campus, Kensington",1,0,"This course introduces students to empirical research, methodology and theories in the fields of social and developmental psychology.","Pre: PSYC1001, PSYC1011",6 Units of Credit
PSYC2071,Term 3 2019,"Main Campus, Kensington",1,0,"This course introduces fundamental principles in human perception and cognition, such as sensory coding, perceptual organisation, attention, and memory. Tutorials provide an introduction to psychophysical methods, experimental approaches to the study of cognitive processes, and the application of findings in society.","Pre: PSYC1001, PSYC1011",6 Units of Credit
PSYC2081,Term 2 2019,"Main Campus, Kensington",1,0,"This course focuses on the behavioural and physiological basis of elementary learning processes. These include: learning about relations between events (Pavlovian conditioning), learning about relations between one’s behaviour and events (Instrumental conditioning), how these forms of learning control behaviours and their involvement in addiction, attachment and schizophrenia. The course emphasises psychological explanations of behaviour but also seeks to ground these processes in neurobiology.","Pre: PSYC1001, PSYC1011",6 Units of Credit
PSYC2101,Term 3 2019,"Main Campus, Kensington",1,0,"This course is an introduction to psychological assessment, personality, and psychopathology. The assessment portion of the course will include key concepts related to personality and intelligence testing. The psychopathology portion of the course is an introduction to the study of maladaptive behaviour and mental disorders. The course will provide an overview of common mental disorders, including anxiety, mood, eating, childhood, and psychotic disorders. Emphasis will be placed on diagnostic criteria, contemporary theories of psychopathology, and empirically supported approaches to treating mental disorders.","Prerequisite: PSYC1001; Exclusion: GENS9003, GENS9004, GENS9005, GENS9007, GENS0005",6 Units of Credit
PSYC3001,Term 1 2019,"Main Campus, Kensington",1,0,"The course deals with various experimental designs involving between- and within-subjects factors, for which some form of analysis of variance is an appropriate method of data analysis. Particular emphasis is placed on the use of simultaneous test procedures and simultaneous confidence intervals to produce coherent analyses of data from complex experiments.",Prerequisite: PSYC2001,6 Units of Credit
PSYC3011,Term 3 2019,"Main Campus, Kensington",1,0,"The primary purpose of this course is to provide a capstone experience for students undertaking a major in psychology, regardless of their degree program. The integrated acquisition of the graduate capabilities, as partly indicated through assessment of the learning outcomes, comprises ‘psychological literacy’. This capstone course offers an opportunity to explicitly integrate material from the entire psychology major (through the use of the Career Development Portfolio assessment, in particular).","Prerequisite: PSYC2001, PSYC2061, PSYC2071, PSYC2081, PSYC2101",6 Units of Credit
PSYC3051,Term 2 2019,"Main Campus, Kensington",1,0,"This course provides an overview of the neuroscience of learning and memory. Emphasis is placed on contemporary theories and approaches including the role of interactions between environmental events, synapses and genes. Topics include: appetitive and aversive motivation in learning, behaviour and psychopathology; Pavlovian conditioning; instrumental conditioning; how goals are represented and how they drive behaviour; and the development of habitual and compulsive behaviours.  
Please note: Neuroscience major (NEURS1) students are exempt from the prerequisite of PSYC2001 Research Methods 2 as long as they have completed NEUR2201 Neuroscience Fundamentals. Note, however, that this condition does not apply to any students who are undertaking a Psychology major (PSYCA1 or PSYCB1) in addition to a Neuroscience major.","Prerequisites:PSYC2001, PSYC2081",6 Units of Credit
PSYC3121,Term 3 2019,"Main Campus, Kensington",1,0,"This course provides a review of the history, principles, methods, and ethics of social psychology at an advanced level. Substantive research areas such as the nature of attraction, stereotypes and prejudice, aggression, morality and prosocial behaviour, among others, will be covered.",Prerequisite: PSYC2001 and PSYC2061,6 Units of Credit
